month,product,sales_amount
2024-04,Product_B,5314.15
2024-05,Product_B,1156.12
2024-01,Product_E,8293.1
2024-01,Product_E,4641.92
2024-01,Product_B,2558.58
2024-05,Product_B,8364.0
2024-06,Product_A,2944.52
2024-03,Product_E,9934.79
2024-08,Product_C,7500.44
2024-04,Product_D,1978.24
2024-01,Product_B,1346.53
2024-05,Product_A,3033.08
2024-08,Product_A,7367.69
2024-03,Product_C,9555.93
2024-02,Product_A,8212.35
2024-03,Product_A,5249.71
2024-04,Product_B,7185.96
2024-07,Product_D,5317.17
2024-08,Product_E,5876.47
2024-02,Product_E,5629.25
2024-05,Product_E,8081.85
2024-01,Product_B,8918.41
2024-01,Product_D,5820.15
2024-03,Product_D,6405.07
2024-04,Product_D,9548.41
2024-08,Product_B,1880.47
2024-02,Product_C,3472.93
2024-01,Product_A,6902.91
2024-02,Product_A,6269.63
2024-04,Product_B,7953.25
2024-04,Product_B,3645.16
2024-07,Product_B,1369.05
2024-03,Product_B,8185.75
2024-02,Product_E,2654.59
2024-05,Product_C,5209.98
2024-03,Product_C,4270.22
2024-05,Product_A,1415.43
2024-07,Product_B,2421.17
2024-02,Product_D,9247.23
2024-06,Product_B,3165.5
2024-08,Product_B,3963.9
2024-06,Product_B,3146.87
2024-03,Product_D,2680.61
2024-08,Product_E,7979.0
2024-02,Product_E,6868.28
2024-04,Product_B,5567.18
2024-02,Product_E,3306.28
2024-07,Product_D,7385.23
2024-05,Product_D,3055.24
2024-03,Product_C,2475.51
2024-01,Product_C,9335.29
2024-07,Product_D,9450.54
2024-03,Product_D,2087.18
2024-02,Product_B,6064.88
2024-04,Product_C,4171.12
2024-07,Product_B,2916.94
2024-08,Product_C,1953.48
2024-06,Product_E,5016.19
2024-05,Product_E,8340.71
2024-01,Product_D,4330.3
2024-09,Product_B,3510.07
2024-01,Product_C,8217.88
2024-02,Product_A,2354.12
2024-06,Product_E,9726.33
2024-01,Product_A,1613.57
2024-02,Product_E,6841.64
2024-02,Product_C,8299.07
2024-07,Product_B,7863.33
2024-03,Product_C,2176.43
2024-01,Product_E,2929.3
2024-07,Product_B,3705.1
2024-05,Product_B,8325.39
2024-08,Product_E,1520.24
2024-01,Product_E,6214.78
2024-03,Product_D,6622.02
2024-06,Product_E,9530.75
2024-05,Product_C,7340.09
2024-05,Product_A,9489.52
2024-04,Product_E,9452.84
2024-01,Product_C,6019.93
2024-01,Product_C,7465.0
2024-02,Product_C,6330.35
2024-08,Product_B,9947.45
2024-01,Product_C,5954.83
2024-06,Product_D,1119.26
2024-07,Product_C,2005.01
2024-02,Product_A,9879.06
2024-03,Product_C,3742.9
2024-03,Product_A,9867.56
2024-06,Product_B,7233.03
2024-06,Product_B,8045.0
2024-06,Product_D,3133.9
2024-05,Product_A,1121.73
2024-05,Product_B,3042.84
2024-01,Product_C,9748.29
2024-08,Product_B,3912.71
2024-03,Product_E,5080.47
2024-06,Product_A,8231.56
2024-05,Product_B,8213.92
2024-08,Product_A,1143.81
2024-05,Product_E,5293.99
2024-04,Product_E,1180.72
2024-07,Product_A,4804.87
2024-02,Product_E,1695.2
2024-01,Product_D,6050.99
2024-01,Product_E,3410.85
2024-02,Product_A,7521.04
2024-03,Product_C,1136.04
2024-01,Product_B,6689.7
2024-05,Product_D,8714.25
2024-07,Product_C,8450.79
2024-06,Product_B,6411.05
2024-05,Product_A,6928.86
2024-08,Product_D,7531.36
2024-08,Product_A,3248.32
2024-06,Product_B,2410.32
2024-01,Product_C,1938.6
2024-02,Product_D,2679.27
2024-06,Product_C,6562.98
2024-02,Product_A,6673.59
2024-05,Product_E,3340.4
2024-01,Product_E,3580.22
2024-02,Product_C,1211.35
2024-07,Product_D,3002.32
2024-06,Product_D,8329.98
2024-06,Product_A,2136.53
2024-04,Product_C,4449.75
2024-09,Product_C,9544.69
2024-02,Product_A,8750.82
2024-03,Product_D,6787.43
2024-04,Product_E,8518.63
2024-01,Product_C,4808.07
2024-03,Product_B,2709.6
2024-06,Product_C,8067.33
2024-03,Product_C,5115.55
2024-07,Product_A,1973.46
2024-01,Product_E,9009.87
2024-07,Product_B,5176.29
2024-03,Product_E,1663.14
2024-02,Product_A,4816.56
2024-02,Product_B,7581.74
2024-08,Product_C,4328.27
2024-07,Product_A,6041.55
2024-07,Product_A,7190.91
2024-05,Product_A,6050.17
2024-01,Product_A,7616.75
2024-05,Product_A,8473.92
2024-08,Product_B,8304.44
2024-05,Product_B,5372.33
2024-03,Product_D,2842.23
2024-04,Product_C,4794.74
2024-03,Product_C,5267.94
2024-03,Product_E,8740.87
2024-06,Product_E,4593.63
2024-08,Product_B,5081.1
2024-06,Product_A,8269.82
2024-07,Product_B,4735.03
2024-05,Product_C,8649.34
2024-04,Product_A,9358.09
2024-04,Product_A,7229.3
2024-06,Product_A,4562.02
2024-04,Product_C,5078.12
2024-08,Product_D,3891.48
2024-05,Product_B,8663.62
2024-08,Product_B,2284.84
2024-08,Product_A,6658.6
2024-04,Product_B,9895.99
2024-03,Product_E,7046.84
2024-08,Product_A,9374.62
2024-07,Product_A,9368.44
2024-01,Product_B,3024.13
2024-08,Product_C,9056.97
2024-04,Product_E,7095.38
2024-02,Product_D,3304.94
2024-04,Product_D,3269.69
2024-04,Product_E,5197.03
2024-08,Product_C,4028.88
2024-03,Product_E,2624.17
2024-07,Product_A,5914.92
2024-06,Product_B,2337.59
2024-02,Product_C,6706.46
2024-08,Product_E,9364.59
2024-02,Product_C,4131.68
2024-02,Product_A,2571.98
2024-01,Product_E,8876.32
2024-06,Product_E,1097.87
2024-08,Product_A,9741.12
2024-09,Product_D,9438.56
2024-08,Product_D,8257.85
2024-03,Product_A,6119.63
2024-04,Product_B,8085.96
2024-07,Product_E,4428.9
2024-01,Product_D,6197.09
2024-01,Product_E,8565.46
2024-05,Product_B,7896.1
2024-06,Product_A,6326.2
2024-02,Product_C,9375.77
2024-01,Product_B,8978.59
2024-03,Product_E,8127.16
2024-05,Product_C,8872.24
2024-01,Product_A,6933.87
2024-01,Product_A,4948.2
2024-01,Product_C,2624.6
2024-01,Product_E,6416.06
2024-03,Product_C,3650.69
2024-07,Product_D,5601.27
2024-02,Product_E,2402.69
2024-02,Product_A,2546.1
2024-04,Product_E,6185.08
2024-03,Product_E,5422.89
2024-01,Product_B,2835.33
2024-02,Product_E,9152.86
2024-02,Product_C,7770.29
2024-05,Product_B,8845.31
2024-08,Product_D,3627.65
2024-07,Product_E,8361.13
2024-04,Product_B,7359.79
2024-08,Product_D,8425.37
2024-06,Product_B,7174.63
2024-07,Product_C,1636.13
2024-02,Product_B,4838.61
2024-07,Product_C,2048.61
2024-01,Product_C,6784.24
2024-08,Product_E,6778.01
2024-07,Product_E,1751.34
2024-05,Product_E,4678.73
2024-07,Product_B,9454.73
2024-04,Product_D,5158.95
2024-06,Product_D,5911.43
2024-08,Product_D,8735.43
2024-03,Product_E,8790.97
2024-01,Product_D,5809.77
2024-03,Product_A,5293.65
2024-07,Product_A,3166.85
2024-08,Product_A,2284.18
2024-05,Product_E,4599.68
2024-02,Product_A,9269.29
2024-04,Product_D,3185.63
2024-06,Product_D,8780.74
2024-08,Product_B,9623.17
2024-05,Product_B,5710.39
2024-03,Product_A,9546.05
2024-07,Product_B,6240.74
2024-06,Product_C,7395.77
2024-06,Product_A,9721.52
2024-06,Product_A,3205.47
2024-01,Product_A,5939.86
2024-03,Product_A,1662.57
2024-05,Product_B,4776.91
2024-01,Product_D,4101.36
2024-08,Product_E,8716.53
2024-02,Product_D,7266.89
2024-05,Product_E,6798.46
2024-03,Product_C,3686.17
2024-02,Product_C,9060.32
2024-09,Product_A,9957.4
2024-08,Product_A,7001.94
2024-01,Product_B,6265.27
2024-06,Product_C,2571.28
2024-07,Product_B,5206.27
2024-03,Product_D,7761.03
2024-01,Product_E,8342.06
2024-03,Product_D,8780.17
2024-06,Product_C,7926.76
2024-04,Product_D,7617.27
2024-08,Product_B,5001.03
2024-01,Product_E,3184.33
2024-04,Product_E,8645.34
2024-08,Product_A,3879.83
2024-07,Product_E,1593.7
2024-07,Product_B,3611.14
2024-06,Product_C,6306.1
2024-06,Product_E,4857.82
2024-02,Product_A,9446.6
2024-02,Product_B,2458.97
2024-04,Product_C,4345.01
2024-07,Product_D,3713.58
2024-07,Product_B,6619.53
2024-04,Product_B,6445.69
2024-04,Product_B,2827.69
2024-01,Product_E,1396.37
2024-03,Product_C,6527.2
2024-05,Product_C,5920.22
2024-06,Product_A,6845.3
2024-08,Product_D,6621.43
2024-09,Product_A,6035.76
2024-01,Product_A,4205.2
2024-04,Product_C,9549.85
2024-01,Product_D,1759.63
2024-08,Product_B,8765.93
2024-01,Product_C,5663.26
2024-05,Product_B,8192.84
2024-01,Product_E,8688.67
2024-08,Product_D,3757.9
2024-02,Product_C,3871.02
2024-02,Product_E,3720.43
2024-05,Product_C,4307.17
2024-06,Product_A,4934.41
2024-08,Product_A,6591.5
2024-05,Product_A,1555.3
2024-01,Product_D,6421.64
2024-03,Product_C,5395.27
2024-07,Product_B,8745.55
2024-03,Product_A,4583.0
2024-01,Product_D,1870.4
2024-03,Product_C,6773.61
2024-01,Product_E,8196.14
2024-01,Product_E,6831.31
2024-05,Product_A,6295.27
2024-08,Product_E,5139.2
2024-02,Product_E,3470.72
2024-03,Product_B,7129.61
2024-05,Product_D,1839.08
2024-05,Product_A,5338.05
2024-07,Product_D,7291.88
2024-03,Product_D,1039.23
2024-06,Product_D,3510.22
2024-06,Product_D,5791.28
2024-07,Product_D,6120.4
2024-07,Product_B,3226.99
2024-06,Product_A,6277.2
2024-05,Product_C,6930.46
2024-05,Product_E,3086.58
2024-07,Product_A,4463.01
2024-02,Product_B,3027.68
2024-06,Product_D,7804.49
2024-05,Product_A,5056.26
2024-04,Product_B,3246.72
2024-08,Product_B,5416.72
2024-08,Product_A,1352.69
2024-01,Product_C,8663.58
2024-08,Product_C,2838.05
2024-06,Product_D,9937.17
2024-06,Product_D,5723.43
2024-05,Product_D,4053.7
2024-02,Product_B,6200.2
2024-01,Product_A,8784.2
2024-01,Product_D,4887.73
2024-08,Product_A,3799.92
2024-03,Product_A,7362.45
2024-08,Product_B,7215.25
2024-05,Product_D,2470.65
2024-05,Product_B,8808.77
2024-03,Product_D,4402.59
2024-04,Product_D,8891.85
2024-04,Product_B,9994.9
2024-06,Product_D,5646.33
2024-04,Product_D,7528.58
2024-05,Product_D,9307.04
2024-07,Product_B,2790.63
2024-06,Product_D,4207.81
2024-06,Product_A,7973.54
2024-06,Product_C,1857.64
2024-01,Product_A,5592.06
2024-05,Product_B,4346.44
2024-05,Product_E,4776.77
2024-05,Product_D,4496.48
2024-04,Product_D,8680.93
2024-02,Product_E,7342.01
2024-07,Product_C,8116.28
2024-07,Product_C,9094.58
2024-06,Product_B,9468.17
2024-02,Product_B,7170.07
2024-01,Product_E,6603.56
2024-01,Product_A,4858.41
2024-02,Product_D,2810.28
2024-04,Product_C,5302.69
2024-05,Product_C,1200.82
2024-01,Product_A,4154.58
2024-03,Product_B,4404.33
2024-08,Product_A,7373.96
2024-08,Product_E,2376.42
2024-04,Product_E,1937.41
2024-01,Product_B,9714.24
2024-04,Product_D,7680.69
2024-03,Product_A,9762.1
2024-04,Product_C,7922.69
2024-05,Product_E,4622.61
2024-06,Product_B,5356.03
2024-03,Product_E,9963.05
2024-06,Product_A,6736.16
2024-03,Product_D,4661.94
2024-03,Product_A,5314.14
2024-01,Product_C,1120.51
2024-07,Product_E,1904.47
2024-07,Product_D,1442.64
2024-06,Product_C,6128.77
2024-04,Product_C,4972.61
2024-05,Product_E,2818.97
2024-08,Product_B,9033.75
2024-02,Product_D,9210.7
2024-03,Product_E,7432.3
2024-06,Product_E,3096.44
2024-06,Product_D,7123.24
2024-06,Product_E,9076.45
2024-02,Product_A,1512.81
2024-02,Product_E,8714.66
2024-04,Product_B,8836.15
2024-01,Product_A,6863.49
2024-05,Product_D,6478.03
2024-03,Product_E,3555.32
2024-06,Product_B,5651.82
2024-08,Product_D,9192.58
2024-07,Product_D,5915.12
2024-06,Product_C,7310.92
2024-03,Product_A,8502.83
2024-02,Product_A,6851.58
2024-01,Product_C,3311.89
2024-06,Product_D,8391.02
2024-04,Product_E,1388.17
2024-04,Product_A,8997.73
2024-02,Product_C,2924.5
2024-08,Product_C,4417.86
2024-07,Product_A,3168.04
2024-05,Product_B,1559.95
2024-01,Product_E,6467.62
2024-01,Product_C,8758.15
2024-03,Product_C,9323.2
2024-06,Product_B,4111.82
2024-07,Product_D,7400.15
2024-05,Product_C,7956.21
2024-04,Product_D,6722.78
2024-08,Product_B,2807.07
2024-05,Product_C,5193.37
2024-05,Product_B,7917.84
2024-09,Product_B,6416.87
2024-04,Product_A,7250.1
2024-02,Product_C,6629.95
2024-06,Product_C,7794.81
2024-05,Product_D,2626.87
2024-08,Product_E,3706.26
2024-07,Product_B,8329.59
2024-05,Product_E,7378.59
2024-07,Product_C,5350.67
2024-04,Product_C,6743.88
2024-02,Product_A,6284.98
2024-03,Product_E,8755.75
2024-01,Product_B,4272.25
2024-03,Product_B,5903.16
2024-08,Product_E,1842.41
2024-03,Product_B,1000.1
2024-05,Product_E,3664.38
2024-03,Product_E,5078.6
2024-02,Product_B,6211.1
2024-01,Product_C,6845.42
2024-07,Product_B,7693.62
2024-07,Product_E,1475.62
2024-07,Product_A,5761.27
2024-04,Product_C,3415.48
2024-01,Product_D,7949.6
2024-09,Product_D,4304.46
2024-06,Product_D,4038.58
2024-07,Product_B,4016.4
2024-01,Product_A,2948.2
2024-02,Product_E,7910.82
2024-01,Product_C,1789.82
2024-01,Product_C,8107.26
2024-03,Product_C,7729.46
2024-02,Product_E,5073.79
2024-04,Product_D,6899.97
2024-01,Product_E,4569.61
2024-08,Product_E,1610.37
2024-08,Product_A,8807.29
2024-05,Product_E,7414.96
2024-06,Product_D,6609.3
2024-05,Product_D,3074.62
2024-07,Product_D,7145.12
2024-03,Product_B,3510.85
2024-06,Product_E,5789.47
2024-04,Product_B,2940.02
2024-08,Product_D,1346.24
2024-01,Product_B,8252.08
2024-02,Product_C,2130.15
2024-06,Product_C,1837.7
2024-07,Product_B,8061.45
2024-05,Product_D,7605.06
2024-02,Product_C,4992.58
2024-02,Product_A,5702.63
2024-05,Product_D,4175.29
2024-08,Product_C,5553.86
2024-06,Product_E,2859.71
2024-02,Product_D,1950.8
2024-03,Product_D,4870.84
2024-03,Product_D,7553.91
2024-08,Product_E,3151.68
2024-03,Product_C,6364.02
2024-02,Product_A,2303.96
2024-05,Product_D,7062.14
2024-07,Product_C,3059.86
2024-01,Product_D,2008.52
2024-05,Product_B,8288.07
2024-05,Product_D,9804.42
2024-09,Product_A,2016.99
2024-04,Product_D,8895.44
2024-02,Product_D,8184.82
2024-04,Product_A,8936.51
2024-03,Product_E,1297.59
2024-01,Product_B,1627.63
2024-04,Product_A,5691.03
2024-08,Product_B,4301.23
2024-07,Product_C,9283.61
2024-02,Product_E,5488.14
2024-08,Product_C,6137.28
2024-04,Product_C,2280.81
2024-01,Product_C,4670.62
2024-01,Product_D,3922.52
2024-05,Product_E,8194.24
2024-05,Product_A,2792.18
2024-03,Product_C,6247.04
2024-06,Product_E,3226.8
2024-08,Product_C,8817.77
2024-07,Product_A,9485.74
2024-06,Product_C,8961.35
2024-04,Product_B,2092.48
2024-05,Product_C,2825.82
2024-08,Product_E,8606.77
2024-06,Product_D,1184.46
2024-08,Product_C,7790.27
2024-08,Product_D,8404.25
2024-05,Product_E,3576.87
2024-03,Product_A,5701.89
2024-02,Product_E,6012.46
2024-05,Product_E,3495.01
2024-05,Product_C,1021.58
2024-07,Product_C,7807.36
2024-07,Product_D,8114.6
2024-03,Product_C,7318.87
2024-04,Product_A,9907.83
2024-03,Product_D,3334.48
2024-04,Product_C,4211.05
2024-04,Product_E,5887.31
2024-05,Product_C,1302.38
2024-04,Product_A,5785.29
2024-03,Product_C,7637.0
2024-04,Product_C,6135.8
2024-06,Product_A,2245.94
2024-02,Product_D,6047.59
2024-02,Product_B,3762.18
2024-05,Product_B,3441.87
2024-05,Product_C,1416.14
2024-08,Product_C,2933.42
2024-02,Product_E,6681.05
2024-05,Product_C,6001.97
2024-02,Product_E,1672.2
2024-05,Product_E,3262.68
2024-08,Product_D,9754.52
2024-03,Product_B,5238.38
2024-06,Product_C,2542.71
2024-02,Product_C,2954.22
2024-06,Product_C,2500.1
2024-03,Product_B,5519.28
2024-04,Product_D,8985.47
2024-05,Product_E,8024.68
2024-06,Product_C,1887.56
2024-02,Product_B,2966.72
2024-08,Product_E,2788.58
2024-01,Product_A,6266.84
2024-01,Product_E,2851.49
2024-01,Product_C,6349.25
2024-05,Product_C,7911.03
2024-07,Product_D,6156.54
2024-02,Product_B,5113.92
2024-02,Product_C,4390.78
2024-01,Product_B,9261.28
2024-03,Product_C,7580.01
2024-04,Product_E,2699.09
2024-03,Product_B,7666.17
2024-03,Product_A,7970.84
2024-09,Product_E,3887.06
2024-06,Product_E,5744.63
2024-03,Product_E,8341.61
2024-06,Product_C,4187.18
2024-03,Product_A,5485.06
2024-04,Product_E,7907.64
2024-04,Product_E,3534.5
2024-01,Product_A,7250.8
2024-03,Product_A,6443.9
2024-06,Product_B,1435.99
2024-02,Product_D,3399.4
2024-03,Product_A,7550.36
2024-08,Product_A,9713.59
2024-06,Product_A,4603.55
2024-07,Product_B,6089.61
2024-04,Product_D,3886.44
2024-01,Product_B,2997.28
2024-08,Product_E,2462.0
2024-08,Product_A,6792.45
2024-04,Product_E,7899.17
2024-02,Product_B,9452.63
2024-02,Product_E,5047.34
2024-03,Product_B,7703.52
2024-06,Product_E,6156.88
2024-03,Product_E,1049.17
2024-05,Product_D,4094.43
2024-01,Product_D,5641.16
2024-02,Product_B,1089.05
2024-02,Product_A,6515.17
2024-07,Product_E,5417.18
2024-06,Product_D,6960.88
2024-01,Product_B,6212.93
2024-04,Product_D,6624.16
2024-01,Product_B,9289.52
2024-04,Product_D,8596.78
2024-05,Product_C,3919.69
2024-06,Product_C,8795.12
2024-01,Product_E,9391.6
2024-03,Product_B,3620.36
2024-05,Product_D,4271.52
2024-03,Product_C,4665.45
2024-05,Product_C,5631.87
2024-05,Product_A,2336.78
2024-08,Product_D,4770.33
2024-08,Product_D,1250.11
2024-01,Product_A,9432.56
2024-06,Product_E,9514.3
2024-07,Product_D,3351.25
2024-07,Product_B,7378.78
2024-06,Product_B,7299.35
2024-06,Product_C,3050.68
2024-08,Product_A,1849.75
2024-01,Product_A,5112.28
2024-02,Product_B,5944.92
2024-05,Product_D,6278.35
2024-02,Product_B,7150.3
2024-08,Product_B,8931.69
2024-02,Product_D,2900.87
2024-07,Product_C,9084.98
2024-03,Product_B,5096.86
2024-03,Product_B,8460.9
2024-01,Product_B,7966.02
2024-04,Product_A,5212.95
2024-06,Product_E,5921.6
2024-06,Product_B,6250.54
2024-06,Product_D,5618.59
2024-03,Product_E,2458.68
2024-03,Product_A,2801.08
2024-01,Product_D,9719.0
2024-07,Product_E,7407.32
2024-04,Product_B,5105.66
2024-02,Product_B,6971.84
2024-07,Product_A,4520.04
2024-04,Product_C,1608.82
2024-08,Product_A,3017.56
2024-02,Product_E,3396.45
2024-03,Product_A,2959.75
2024-01,Product_E,4489.54
2024-01,Product_A,1502.15
2024-07,Product_D,1168.03
2024-02,Product_B,1551.56
2024-06,Product_E,3750.85
2024-08,Product_C,1140.39
2024-01,Product_E,1500.32
2024-03,Product_B,6978.3
2024-04,Product_B,2641.11
2024-01,Product_C,8539.04
2024-02,Product_C,1399.59
2024-08,Product_C,5737.32
2024-07,Product_D,4325.64
2024-05,Product_C,5152.18
2024-03,Product_E,8681.49
2024-06,Product_C,8182.65
2024-05,Product_B,5279.53
2024-01,Product_B,9630.52
2024-02,Product_D,2069.42
2024-08,Product_D,6735.23
2024-08,Product_C,4295.34
2024-04,Product_B,2855.19
2024-06,Product_A,5206.96
2024-01,Product_E,2569.51
2024-06,Product_C,7433.33
2024-07,Product_D,9445.9
2024-04,Product_A,6632.63
2024-07,Product_D,2666.94
2024-08,Product_D,3546.23
2024-08,Product_E,9996.37
2024-02,Product_A,5207.53
2024-01,Product_D,7136.99
2024-08,Product_A,2135.2
2024-09,Product_B,4586.95
2024-05,Product_A,1483.95
2024-03,Product_B,1207.23
2024-01,Product_B,6704.84
2024-04,Product_B,4686.27
2024-02,Product_A,3486.5
2024-07,Product_B,8544.48
2024-06,Product_D,8552.94
2024-04,Product_D,1606.34
2024-08,Product_D,1331.45
2024-08,Product_E,2143.05
2024-05,Product_B,5019.22
2024-04,Product_D,8487.06
2024-05,Product_B,3989.83
2024-05,Product_C,2877.55
2024-05,Product_C,8707.6
2024-01,Product_C,4346.84
2024-09,Product_E,6861.35
2024-05,Product_D,5432.68
2024-04,Product_C,1638.35
2024-07,Product_A,6113.9
2024-07,Product_A,4214.69
2024-04,Product_E,9119.36
2024-03,Product_C,4025.01
2024-04,Product_E,2485.28
2024-06,Product_B,6732.23
2024-08,Product_E,7323.61
2024-01,Product_D,7241.24
2024-02,Product_B,4276.62
2024-06,Product_E,1865.67
2024-07,Product_A,3982.64
2024-05,Product_A,1650.0
2024-04,Product_B,3463.95
2024-05,Product_A,6620.64
2024-06,Product_B,5535.09
2024-08,Product_A,1040.04
2024-06,Product_B,3480.66
2024-06,Product_A,9743.64
2024-04,Product_B,4090.93
2024-08,Product_C,3431.04
2024-06,Product_C,8839.05
2024-04,Product_B,1044.75
2024-06,Product_A,4955.81
2024-04,Product_D,7724.84
2024-05,Product_D,2837.06
2024-08,Product_E,8679.54
2024-05,Product_C,5995.57
2024-03,Product_B,3392.95
2024-01,Product_A,6128.59
2024-04,Product_D,2952.38
2024-06,Product_B,5102.64
2024-05,Product_E,1392.22
2024-04,Product_E,7162.31
2024-07,Product_E,1581.44
2024-03,Product_E,2161.55
2024-01,Product_E,1502.06
2024-08,Product_D,6745.92
2024-03,Product_C,3475.81
2024-08,Product_B,3869.99
2024-05,Product_E,6269.32
2024-02,Product_C,7503.29
2024-01,Product_D,9603.26
2024-01,Product_B,4249.24
2024-05,Product_E,6587.76
2024-02,Product_C,3510.23
2024-06,Product_C,4540.24
2024-07,Product_A,6288.33
2024-04,Product_B,6761.92
2024-05,Product_D,2712.22
2024-07,Product_C,3090.61
2024-04,Product_E,8414.38
2024-04,Product_C,4647.99
2024-02,Product_C,8041.46
2024-04,Product_E,9009.32
2024-05,Product_E,7170.19
2024-04,Product_B,6700.66
2024-02,Product_A,3997.84
2024-04,Product_A,2747.69
2024-04,Product_D,5061.03
2024-08,Product_E,1301.15
2024-06,Product_B,5291.99
2024-05,Product_E,4888.09
2024-06,Product_D,2721.6
2024-04,Product_D,4096.76
2024-04,Product_B,1683.17
2024-03,Product_C,3570.53
2024-04,Product_B,9951.06
2024-02,Product_E,7405.14
2024-06,Product_A,8545.73
2024-02,Product_B,8674.64
2024-09,Product_C,4191.31
2024-06,Product_E,8456.84
2024-05,Product_B,4864.97
2024-05,Product_B,4763.94
2024-04,Product_C,1855.98
2024-01,Product_E,4969.07
2024-01,Product_C,1713.54
2024-05,Product_D,1651.67
2024-05,Product_B,9290.96
2024-04,Product_C,9368.23
2024-05,Product_A,1358.64
2024-03,Product_A,3647.05
2024-07,Product_B,6336.05
2024-06,Product_B,4535.68
2024-02,Product_C,4676.97
2024-06,Product_C,5342.73
2024-03,Product_A,7790.49
2024-08,Product_B,7579.03
2024-08,Product_C,5500.24
2024-05,Product_B,5042.19
2024-05,Product_D,4752.49
2024-02,Product_E,1239.57
2024-07,Product_E,7293.7
2024-06,Product_C,3723.0
2024-08,Product_B,4264.24
2024-08,Product_B,6105.22
2024-03,Product_C,9947.28
2024-04,Product_E,8281.48
2024-04,Product_C,3991.02
2024-06,Product_E,1072.31
2024-03,Product_E,8175.92
2024-06,Product_B,2115.27
2024-08,Product_A,1012.48
2024-07,Product_A,7925.12
2024-03,Product_A,5577.42
2024-01,Product_A,7129.66
2024-05,Product_B,8919.2
